"統計名：","出入国管理統計 入国審査・在留資格審査・退去強制手続等"
"表番号："
"表題：","国籍・地域別　地方出入国在留管理局管内別　永住許可人員"
"実施年月：","2024年","-"
"市区町村時点（年月日）：","-"

"***","集計に必要なデータがないもの"
"0","集計した結果がゼロのもの"

"","","","","","","","","","/地方入国管理局 コード","50000","50010","50090","50170","50320","50430","50550","50640","50690"
"","","","","","","","","","/地方入国管理局 補助コード","-","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","国籍・地域 コード","国籍・地域 補助コード","国籍・地域","/地方入国管理局","総数","札幌出入国在留管理局管内","仙台出入国在留管理局管内","東京出入国在留管理局管内","名古屋出入国在留管理局管内","大阪出入国在留管理局管内","広島出入国在留管理局管内","高松出入国在留管理局管内","福岡出入国在留管理局管内"
"260","","永住許可人員【人】","2023000000","","2023年","50860","","スイス","","11","0","1","4","1","3","0","0","2"
"260","","永住許可人員【人】","2023000000","","2023年","50870","","トルクメニスタン","","2","0","0","0","1","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50880","","タジキスタン","","4","0","0","3","0","0","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","50890","","英国","","208","8","7","116","10","43","5","2","17"
"260","","永住許可人員【人】","2023000000","","2023年","50900","","英国〔香港〕","","22","0","0","14","2","3","0","0","3"
"260","","永住許可人員【人】","2023000000","","2023年","50910","","ウクライナ","","26","0","2","13","6","5","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50920","","ウズベキスタン","","38","0","0","25","7","6","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50950","","アゼルバイジャン","","5","0","0","1","0","4","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50980","","ジョージア","","2","0","0","1","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50990","","スロベニア","","4","0","0","2","0","2","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51000","","スロバキア","","4","0","1","1","1","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51010","","ボスニア・ヘルツェゴビナ","","1","0","0","0","0","0","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","51040","","セルビア","","1","1","0","0","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51070","","アルジェリア","","5","0","0","1","2","0","1","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","51090","","ボツワナ","","2","0","1","1","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51100","","カメルーン","","7","0","0","5","0","1","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","51110","","中央アフリカ","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51140","","コンゴ民主共和国","","3","0","0","3","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51170","","ベナン","","4","0","0","3","0","0","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","51190","","エチオピア","","5","0","0","4","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51230","","ガーナ","","23","0","0","20","2","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","51240","","ギニア","","5","0","0","3","2","0","0","0","0"
